movieID,movieName,year,genre,averageRating
33629,Airborne ,1993,Adventure|Comedy,2.5
33639,Mad Hot Ballroom ,2005,Children|Documentary,3.3
33644,Dominion: Prequel to the Exorcist ,2005,Horror|Thriller,2.5
33649,Saving Face ,2004,Comedy|Drama|Romance,5.0
33660,Cinderella Man ,2005,Drama|Romance,4.1
33672,Lords of Dogtown ,2005,Action|Comedy|Drama,3.0
33677,Rock School ,2005,Documentary,3.5
33679,Mr. & Mrs. Smith ,2005,Action|Adventure|Comedy|Romance,3.3
33725,It's All Gone Pete Tong ,2004,Comedy|Drama|Musical,3.2
33779,Eddie Izzard: Dress to Kill ,1999,Comedy,4.5
33781,Quo Vadis ,1951,Drama|Romance,3.0
33794,Batman Begins ,2005,Action|Crime|IMAX,3.9
33826,Saint Ralph ,2004,Comedy|Drama,2.5
33830,Herbie: Fully Loaded ,2005,Adventure|Comedy|Romance,3.2
33834,Land of the Dead ,2005,Action|Horror|Thriller,3.1
33836,Bewitched ,2005,Comedy|Fantasy|Romance,2.3
33838,Rize ,2005,Documentary,3.5
33880,Me and You and Everyone We Know ,2005,Comedy|Drama,3.8
33966,Cop and ½ ,1993,Comedy,1.5
34018,At the Circus ,1939,Comedy|Musical,3.0
34048,War of the Worlds ,2005,Action|Adventure|Sci-Fi|Thriller,3.2
34129,Rebound ,2005,Comedy,3.0
34143,Dark Water ,2005,Drama|Horror|Thriller,2.0
34150,Fantastic Four ,2005,Action|Adventure|Sci-Fi,2.8
34153,Murderball ,2005,Documentary,3.8
34162,Wedding Crashers ,2005,Comedy|Romance,3.5
34164,Happy Endings ,2005,Comedy|Drama,3.5
34271,Hustle & Flow ,2005,Crime|Drama,3.8
34292,Hardware ,1990,Action|Horror|Sci-Fi,1.5
34321,Bad News Bears ,2005,Children|Comedy,3.0
34326,Last Days ,2005,Drama,3.0
34330,November ,2004,Drama|Mystery,3.0
34332,Sky High ,2005,Action|Adventure|Children|Comedy,2.9
34334,Stealth ,2005,Action|Adventure|Sci-Fi|Thriller,2.5
34336,Must Love Dogs ,2005,Comedy|Romance,2.0
34359,Georgy Girl ,1966,Comedy,4.0
34405,Serenity ,2005,Action|Adventure|Sci-Fi,3.9
34437,Broken Flowers ,2005,Comedy|Drama,3.5
34450,Miracles - Mr. Canton and Lady Rose ,1989,Action|Comedy|Crime|Drama,4.5
34523,The Chumscrubber ,2005,Comedy|Drama,2.0
34528,Junebug ,2005,Comedy|Drama,3.7
34530,Deuce Bigalow: European Gigolo ,2005,Comedy,2.8
34534,Four Brothers ,2005,Action|Crime|Drama,3.6
34536,The Great Raid ,2005,Action|Drama|War,3.2
34540,Pretty Persuasion ,2005,Comedy|Drama,3.0
34542,Grizzly Man ,2005,Documentary,3.7
34800,Private Resort ,1985,Comedy,1.5
34811,Pusher II: With Blood on My Hands ,2004,Action|Crime|Drama|Thriller,2.5
35015,Duma ,2005,Adventure|Drama,3.5
35347,Animal Farm ,1954,Animation|Drama,1.0
35957,Red Eye ,2005,Horror|Thriller,3.4
36363,Kin-Dza-Dza! ,1986,Comedy|Drama|Sci-Fi,3.8
36397,Valiant ,2005,Adventure|Animation|Children|Comedy|Fantasy|War,1.5
36519,Transporter 2 ,2005,Action|Crime|Thriller,3.2
36525,Just Like Heaven ,2005,Comedy|Fantasy|Romance,2.7
36527,Proof ,2005,Drama,3.6
36529,Lord of War ,2005,Action|Crime|Drama|Thriller|War,3.7
36535,Everything Is Illuminated ,2005,Comedy|Drama,3.8
36537,Thumbsucker ,2005,Comedy|Drama,3.3
36708,Family Guy Presents Stewie Griffin: The Untold Story ,2005,Adventure|Animation|Comedy,3.7
37211,Go West ,1940,Comedy|Musical|Western,3.0
37240,Why We Fight ,2005,Documentary,3.5
37380,Doom ,2005,Action|Horror|Sci-Fi,2.2
37382,Domino ,2005,Crime|Drama|Thriller,2.9
37384,Waiting... ,2005,Comedy,3.3
37386,Aeon Flux ,2005,Action|Sci-Fi,2.8
37444,Frankenstein 90 ,1984,Comedy|Horror|Romance,4.0
37495,Survive Style 5+ ,2004,Fantasy|Mystery|Romance|Thriller,3.5
37545,Woyzeck ,1979,Drama,3.3
37727,Flightplan ,2005,Action|Drama|Thriller,2.9
37729,Corpse Bride ,2005,Animation|Comedy|Fantasy|Musical|Romance,3.5
37736,Oliver Twist ,2005,Drama,3.5
37741,Capote ,2005,Crime|Drama,3.9
37830,Final Fantasy VII: Advent Children ,2004,Action|Adventure|Animation|Fantasy|Sci-Fi,3.6
37844,Roll Bounce ,2005,Comedy|Drama|Romance,2.0
37853,Into the Blue ,2005,Action|Adventure|Crime|Thriller,2.5
37857,MirrorMask ,2005,Adventure|Children|Drama|Fantasy,3.6
38038,Wallace & Gromit in The Curse of the Were-Rabbit ,2005,Adventure|Animation|Children|Comedy,3.6
38061,Kiss Kiss Bang Bang ,2005,Comedy|Crime|Mystery|Thriller,4.1
38198,Darwin's Nightmare ,2004,Documentary,4.0
38294,Beowulf & Grendel ,2005,Action|Adventure|Drama|Fantasy,2.5
38304,No Direction Home: Bob Dylan ,2005,Documentary,4.6
38798,In Her Shoes ,2005,Comedy|Drama,3.1
38992,Two for the Money ,2005,Drama,3.5
39183,Brokeback Mountain ,2005,Drama|Romance,3.6
39231,Elizabethtown ,2005,Comedy|Drama|Romance,3.5
39234,North Country ,2005,Drama,3.5
39307,Dreamer: Inspired by a True Story ,2005,Children|Drama,2.5
39414,Shopgirl ,2005,Comedy|Drama|Romance,3.0
39427,Stay ,2005,Thriller,3.0
39446,Saw II ,2005,Horror|Thriller,2.8
39449,Prime ,2005,Comedy|Drama|Romance,2.6
39869,Manderlay ,2005,Drama,4.1
40148,Revolver ,2005,Crime|Drama|Thriller,3.4
40278,Jarhead ,2005,Action|Drama|War,3.7
40339,Chicken Little ,2005,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2.3
40412,Dead Man's Shoes ,2004,Crime|Thriller,4.8
40478,Night of the Lepus ,1972,Horror|Sci-Fi|Thriller,2.5
40581,Just Friends ,2005,Comedy|Romance,2.9
40583,Syriana ,2005,Drama|Thriller,3.5
40614,Derailed ,2005,Drama|Thriller,3.3
40617,Creep ,2004,Horror|Thriller,3.0
40629,Pride & Prejudice ,2005,Drama|Romance,3.6
40723,Wolf Creek ,2005,Crime|Horror|Thriller,3.3
40815,Harry Potter and the Goblet of Fire ,2005,Adventure|Fantasy|Thriller|IMAX,3.8
40819,Walk the Line ,2005,Drama|Musical|Romance,3.8
40826,Rent ,2005,Drama|Musical|Romance,3.2
40851,Zathura ,2005,Action|Adventure|Children|Fantasy,3.4
40870,C.R.A.Z.Y. ,2005,Drama,3.5
40946,Sarah Silverman: Jesus Is Magic ,2005,Comedy|Musical,2.0
40955,Breakfast on Pluto ,2005,Comedy|Drama,3.9
41285,Match Point ,2005,Crime|Drama|Romance,3.4
41527,Paradise Now ,2005,Crime|Drama|Thriller|War,4.0
41569,King Kong ,2005,Action|Adventure|Drama|Fantasy|Thriller,3.4
41571,Memoirs of a Geisha ,2005,Drama|Romance,3.6
41617,Havoc ,2005,Crime|Drama|Romance,2.8
41724,Wal-Mart: The High Cost of Low Price ,2005,Documentary,4.5
41769,Mozart and the Whale ,2005,Comedy|Drama|Romance,2.5
41997,Munich ,2005,Action|Crime|Drama|Thriller,3.8
42004,Transamerica ,2005,Adventure|Comedy|Drama,3.5
42007,Rumor Has It... ,2005,Comedy|Drama|Romance,2.8
42009,Cheaper by the Dozen 2 ,2005,Adventure|Comedy,1.9
42011,Fun with Dick and Jane ,2005,Comedy|Crime,2.2
42015,Casanova ,2005,Action|Adventure|Comedy|Drama|Romance,3.0
42018,Mrs. Henderson Presents ,2005,Comedy|Drama,2.0
42191,Luxo Jr. ,1986,Animation|Children,3.8
42556,7 Faces of Dr. Lao ,1964,Fantasy|Mystery|Western,5.0
42638,Grand Theft Parsons ,2003,Comedy|Drama,2.5
42723,Hostel ,2005,Horror,2.9
42725,Grandma's Boy ,2006,Comedy,2.6
42728,Tristan & Isolde ,2006,Drama|Romance,3.6
42730,Glory Road ,2006,Drama,3.8
42732,Last Holiday ,2006,Comedy,3.5
42734,Hoodwinked! ,2005,Animation|Children|Comedy,3.3
42738,Underworld: Evolution ,2006,Action|Fantasy|Horror,3.1
42740,Looking for Comedy in the Muslim World ,2005,Comedy,3.5
42761,Casper Meets Wendy ,1998,Adventure|Children|Comedy|Fantasy,4.5
42943,Revolution ,1985,Adventure|Drama|War,2.5
43333,Water ,2005,Drama|Romance,3.5
43419,Bandidas ,2006,Action|Comedy|Crime|Western,1.0
43460,Tristram Shandy: A Cock and Bull Story ,2005,Comedy|Drama,3.3
43549,Helter Skelter ,2004,Action|Crime|Drama|Horror,3.5
43556,Annapolis ,2006,Drama,2.8
43558,Big Momma's House 2 ,2006,Action|Comedy|Crime,2.0
43560,Nanny McPhee ,2005,Children|Comedy|Fantasy,3.2
43679,Final Destination 3 ,2006,Horror|Mystery|Thriller,2.8
43684,Something New ,2006,Comedy|Drama|Romance,4.5
43744,Imagine Me & You ,2005,Comedy|Drama|Romance,3.5
43869,Curious George ,2006,Adventure|Animation|Children|Comedy,3.5
43871,Firewall ,2006,Crime|Drama|Thriller,2.8
43904,When a Stranger Calls ,2006,Horror|Thriller,1.3
43908,London ,2005,Drama,3.0
43912,Freedomland ,2006,Crime|Drama,2.0
43914,Winter Passing ,2005,Drama,4.0
43917,Eight Below ,2006,Action|Adventure|Drama|Romance,3.0
43919,Date Movie ,2006,Comedy|Romance,0.8
43921,Running Scared ,2006,Action|Crime|Thriller,3.3
43928,Ultraviolet ,2006,Action|Fantasy|Sci-Fi|Thriller,1.9
43930,Just My Luck ,2006,Comedy|Romance,3.0
43932,Pulse ,2006,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1.8
43936,16 Blocks ,2006,Crime|Thriller,3.0
44004,Failure to Launch ,2006,Comedy|Romance,3.3
44020,Ultimate Avengers ,2006,Action|Animation|Children|Sci-Fi,2.8
44022,Ice Age 2: The Meltdown ,2006,Adventure|Animation|Children|Comedy,3.2
44189,Ask the Dust ,2006,Drama|Romance,4.0
44191,V for Vendetta ,2006,Action|Sci-Fi|Thriller|IMAX,3.9
44193,She's the Man ,2006,Comedy|Romance,3.8
44195,Thank You for Smoking ,2006,Comedy|Drama,4.0
44197,Find Me Guilty ,2006,Comedy|Crime|Drama,3.0
44199,Inside Man ,2006,Crime|Drama|Thriller,3.8
44204,Tsotsi ,2005,Crime|Drama,3.3
44225,Aquamarine ,2006,Children|Comedy|Fantasy,2.0
44238,Leprechaun 2 ,1994,Comedy|Fantasy|Horror,2.5
44241,Leprechaun 3 ,1995,Comedy|Fantasy|Horror,2.0
44243,Leprechaun 4: In Space ,1997,Comedy|Fantasy|Horror|Sci-Fi,0.5
44511,Unknown White Male ,2005,Documentary,3.5
44613,Take the Lead ,2006,Drama,3.8
44657,Mouchette ,1967,Drama,3.0
44665,Lucky Number Slevin ,2006,Crime|Drama|Mystery,3.9
44694,Volver ,2006,Comedy|Drama,3.8
44709,Akeelah and the Bee ,2006,Drama,3.8
44719,Brainstorm ,2001,Drama,2.5
44731,Stay Alive ,2006,Horror|Sci-Fi|Thriller,1.3
44759,Basic Instinct 2 ,2006,Crime|Drama|Mystery|Thriller,2.2
44761,Brick ,2005,Crime|Drama|Film-Noir|Mystery,3.9
44777,Evil Aliens ,2005,Comedy|Horror|Sci-Fi,4.5
44788,This Film Is Not Yet Rated ,2006,Documentary,3.5
44828,Slither ,2006,Comedy|Horror|Sci-Fi,3.0
44849,Renaissance ,2006,Action|Animation|Film-Noir|Sci-Fi|Thriller,2.5
44864,Friends with Money ,2006,Comedy|Drama|Romance,3.3
44889,Reefer Madness: The Movie Musical ,2005,Comedy|Drama|Musical,4.8
44929,Candy ,2006,Drama|Romance,4.3
44943,9/11 ,2002,Documentary,5.0
44972,Scary Movie 4 ,2006,Comedy|Horror,2.3
44974,Hard Candy ,2005,Drama|Thriller,3.5
45081,Silent Hill ,2006,Fantasy|Horror|Thriller,3.0
45106,American Dreamz ,2006,Comedy|Drama,3.0
45175,Kinky Boots ,2005,Comedy|Drama,3.8
45186,Mission: Impossible III ,2006,Action|Adventure|Thriller,3.6
45208,RV ,2006,Adventure|Children|Comedy,2.0
45210,United 93 ,2006,Crime|Drama,4.1
45221,Stick It ,2006,Comedy,2.6
45382,Down in the Valley ,2005,Drama|Romance,3.3
45431,Over the Hedge ,2006,Adventure|Animation|Children|Comedy,3.4
45440,Art School Confidential ,2006,Comedy|Drama,3.3
45442,Poseidon ,2006,Action|Adventure|Thriller|IMAX,2.9
45499,X-Men: The Last Stand ,2006,Action|Sci-Fi|Thriller,3.4
45503,Peaceful Warrior ,2006,Drama,5.0
45517,Cars ,2006,Animation|Children|Comedy,3.4
45648,Game 6 ,2005,Comedy|Drama,2.5
45658,On a Clear Day ,2005,Drama,2.0
45666,Nacho Libre ,2006,Comedy,2.5
45672,Click ,2006,Adventure|Comedy|Drama|Fantasy|Romance,3.0
45722,Pirates of the Caribbean: Dead Man's Chest ,2006,Action|Adventure|Fantasy,3.5
45728,Clerks II ,2006,Comedy,3.9
45730,Lady in the Water ,2006,Drama|Fantasy|Mystery,2.8
45732,My Super Ex-Girlfriend ,2006,Comedy|Fantasy|Romance,1.6
45880,Marie Antoinette ,2006,Drama|Romance,3.2
45928,Who Killed the Electric Car? ,2006,Documentary,3.7
45969,Career Opportunities ,1991,Comedy|Romance,2.5
46062,High School Musical ,2006,Children|Comedy|Drama|Musical|Romance,2.0
46105,I Am a Sex Addict ,2005,Comedy|Documentary|Romance,4.5
46231,Stoned ,2005,Drama,2.0
46337,Garfield: A Tail of Two Kitties ,2006,Animation|Children|Comedy,2.3
46347,Metal: A Headbanger's Journey ,2005,Documentary,4.0
46530,Superman Returns ,2006,Action|Adventure|Sci-Fi|IMAX,3.1
46572,Edmond ,2005,Drama|Thriller,3.5
46578,Little Miss Sunshine ,2006,Adventure|Comedy|Drama,3.9
46723,Babel ,2006,Drama|Thriller,3.5
46772,Strangers with Candy ,2005,Comedy,2.5
46850,Wordplay ,2006,Documentary,4.0
46865,Little Man ,2006,Comedy,1.0
46948,Monster House ,2006,Animation|Children|Fantasy|Mystery,3.1
46965,Snakes on a Plane ,2006,Action|Comedy|Horror|Thriller,2.6
46967,Scoop ,2006,Comedy|Fantasy|Mystery,3.4
46970,Talladega Nights: The Ballad of Ricky Bobby ,2006,Action|Comedy,3.3
46972,Night at the Museum ,2006,Action|Comedy|Fantasy|IMAX,3.2
46974,World Trade Center ,2006,Drama,2.7
46976,Stranger than Fiction ,2006,Comedy|Drama|Fantasy|Romance,3.7
47044,Miami Vice ,2006,Action|Crime|Drama|Thriller,2.8
47122,John Tucker Must Die ,2006,Comedy|Romance,2.7
47200,Crank ,2006,Action|Thriller,3.4
47254,Chaos ,2005,Action|Crime|Drama|Thriller,3.5
47382,Step Up ,2006,Drama|Romance,3.5
47384,Zoom ,2006,Adventure|Comedy|Drama|Fantasy,2.5
47404,Mind Game ,2004,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,4.3
47423,Half Nelson ,2006,Drama,4.0
47465,Tideland ,2005,Drama|Fantasy|Thriller,3.0
47516,Material Girls ,2006,Children|Comedy|Drama,2.0
47518,Accepted ,2006,Comedy,2.9
47538,Crime Busters ,1977,Action|Adventure|Comedy|Crime,2.5
47566,Born to Kill ,1947,Crime|Drama|Film-Noir,4.0
47629,The Queen ,2006,Drama,3.7
47640,Beerfest ,2006,Comedy,3.5
47644,Invincible ,2006,Drama,3.0
47646,Idlewild ,2006,Crime|Drama|Musical,4.0
47725,Angel-A ,2005,Comedy|Drama|Fantasy|Romance,3.5
47937,Severance ,2006,Comedy|Horror|Thriller,3.0
47950,Hollywoodland ,2006,Crime|Drama|Mystery|Thriller,3.2
47978,SherryBaby ,2006,Drama,2.5
47997,Idiocracy ,2006,Adventure|Comedy|Sci-Fi|Thriller,3.7
47999,Jesus Camp ,2006,Documentary|Drama,4.1
48161,Gridiron Gang ,2006,Drama,3.0
48304,Apocalypto ,2006,Adventure|Drama|Thriller,3.6
48319,Flyboys ,2006,Action|Adventure|Drama|War,2.0
48322,Jackass Number Two ,2006,Comedy|Documentary,3.6
48326,All the King's Men ,2006,Drama,3.0
48342,Conversations with Other Women ,2005,Comedy|Drama|Romance,4.0
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,2006,Comedy,3.3
48414,Open Season ,2006,Adventure|Animation|Children|Comedy|IMAX,3.0
48416,School for Scoundrels ,2006,Comedy|Crime,2.5
48520,Employee of the Month ,2006,Comedy,2.8
48560,Running With Scissors ,2006,Comedy|Drama,2.5
48593,Man of the Year ,2006,Comedy|Thriller,2.5
48598,Infamous ,2006,Drama,3.8
48649,Chapayev ,1934,Drama|War,4.5
48678,Feast ,2005,Action|Comedy|Horror|Thriller,2.8
48696,Little Children ,2006,Drama|Romance,3.9
48698,Deliver Us from Evil ,2006,Documentary,4.5
48744,Shortbus ,2006,Comedy|Drama|Romance,4.0
48774,Children of Men ,2006,Action|Adventure|Drama|Sci-Fi|Thriller,3.9
48783,Flags of Our Fathers ,2006,Drama|War,3.5
48872,13 Tzameti ,2005,Film-Noir|Thriller,4.5
48877,Saw III ,2006,Crime|Horror|Thriller,3.0
48879,Catch a Fire ,2006,Drama|Thriller,3.3
48883,Death of a President ,2006,Crime|Drama|Mystery|Thriller,3.3
48982,Flushed Away ,2006,Animation|Comedy,3.5
48997,Perfume: The Story of a Murderer ,2006,Crime|Drama|Thriller,3.3
49110,Mom and Dad Save the World ,1992,Comedy|Sci-Fi,2.0
49132,Shut Up & Sing ,2006,Documentary,3.0
49220,For Your Consideration ,2006,Comedy,2.4
49263,Fuck ,2005,Comedy|Documentary,3.0
49272,Casino Royale ,2006,Action|Adventure|Thriller,3.9
49274,Happy Feet ,2006,Adventure|Animation|Children|Comedy|IMAX,2.7
49276,Let's Go to Prison ,2006,Comedy,1.3
49280,Bobby ,2006,Drama,3.8
49284,10 Items or Less ,2006,Comedy|Drama|Romance,2.7
49314,Harsh Times ,2006,Action|Crime|Drama,3.0
49347,Fast Food Nation ,2006,Drama,3.8
49389,The Great Train Robbery ,1903,Crime|Western,2.5
49396,Tenacious D in The Pick of Destiny ,2006,Adventure|Comedy|Musical,3.4
49530,Blood Diamond ,2006,Action|Adventure|Crime|Drama|Thriller|War,3.8
49647,Charlotte's Web ,2006,Children|Comedy|Drama|Fantasy,3.3
49649,Eragon ,2006,Action|Adventure|Fantasy,2.3
49651,Rocky Balboa ,2006,Action|Drama,3.3
49666,Fur: An Imaginary Portrait of Diane Arbus ,2006,Drama|Fantasy|Romance,3.0
49735,Another Gay Movie ,2006,Comedy,3.5
49793,We Are Marshall ,2006,Drama,3.8
49824,Dreamgirls ,2006,Drama|Musical,3.1
49910,Freedom Writers ,2007,Drama,3.8
49917,When the Levees Broke: A Requiem in Four Acts ,2006,Documentary,4.0
49932,Inland Empire ,2006,Drama|Mystery|Thriller,3.7
49961,Notes on a Scandal ,2006,Drama,3.8
50003,DOA: Dead or Alive ,2006,Action|Adventure,2.0
50068,Letters from Iwo Jima ,2006,Drama|War,3.7
50147,Black Christmas ,2006,Action|Horror|Thriller,2.0
50158,Stomp the Yard ,2007,Drama|Musical,2.5
50160,Miss Potter ,2006,Drama,3.8
50274,Venus ,2006,Drama|Romance,3.5
50354,The Return of Don Camillo ,1953,Comedy,3.0
50356,The Little World of Don Camillo ,1952,Comedy,3.0
50440,Primeval ,2007,Horror|Thriller,2.0
50442,Alpha Dog ,2007,Crime|Drama,3.1
50601,Bridge to Terabithia ,2007,Adventure|Children|Fantasy,2.8
50610,Beer League ,2006,Comedy,4.0
50613,Dead Meat ,2004,Horror,4.5
50658,49 Up ,2005,Documentary,4.0
50685,Waitress ,2007,Comedy|Drama|Romance,3.8
50740,Seven Up! ,1964,Documentary,3.8
50792,Catch and Release ,2006,Comedy|Drama|Romance,2.3
50794,Smokin' Aces ,2006,Action|Crime|Drama|Thriller,3.1
50796,Blood and Chocolate ,2007,Drama|Fantasy|Horror|Romance,2.0
50798,Epic Movie ,2007,Adventure|Comedy,1.1
50802,Because I Said So ,2007,Comedy|Drama|Romance,3.0
50804,Hannibal Rising ,2007,Drama|Horror|Thriller,3.5
50806,Norbit ,2007,Comedy|Romance,1.0
50851,Cocaine Cowboys ,2006,Documentary,4.5
50872,Ratatouille ,2007,Animation|Children|Drama,3.9
50954,It's a Boy Girl Thing ,2006,Comedy|Romance,1.0
51024,The Odyssey ,1997,Adventure|Drama|Fantasy,3.2
51037,Unknown ,2006,Drama|Mystery|Thriller,3.0
51077,Ghost Rider ,2007,Action|Fantasy|Thriller,2.3
51080,Breach ,2007,Drama|Thriller,3.6
51082,Tyler Perry's Daddy's Little Girls ,2007,Comedy|Romance,2.0
51084,Music and Lyrics ,2007,Comedy|Romance,3.1
51088,Reno 911!: Miami ,2007,Comedy,3.0
51091,Black Snake Moan ,2006,Drama,3.5
51174,Factory Girl ,2006,Drama,3.5
51255,Hot Fuzz ,2007,Action|Comedy|Crime|Mystery,4.0
51357,Citizen X ,1995,Crime|Drama|Thriller,4.0
51412,Next ,2007,Action|Sci-Fi|Thriller,2.8
51471,Amazing Grace ,2006,Drama|Romance,3.0
51498,2001 Maniacs ,2005,Comedy|Horror,3.3
51540,Zodiac ,2007,Crime|Drama|Thriller,3.7
51545,Pusher III: I'm the Angel of Death ,2005,Action|Comedy|Drama|Horror|Thriller,2.5
51562,Babylon 5: The Gathering ,1993,Sci-Fi,4.0
51573,Meshes of the Afternoon ,1943,Fantasy,3.0
51575,Wild Hogs ,2007,Adventure|Comedy,2.3
51662,300 ,2007,Action|Fantasy|War|IMAX,3.7
51694,Starter for 10 ,2006,Drama|Romance,3.5
51834,Becoming Jane ,2007,Drama|Romance,2.9
51903,I Think I Love My Wife ,2007,Comedy|Drama|Romance,2.5
51925,Premonition ,2007,Drama|Fantasy|Mystery|Thriller,3.5
51927,Dead Silence ,2007,Horror|Mystery|Thriller,3.3
51931,Reign Over Me ,2007,Drama,4.1
51933,Pride ,2007,Drama,2.5
51935,Shooter ,2007,Action|Drama|Thriller,3.9
52245,Blades of Glory ,2007,Comedy|Romance,3.1
52279,Are We Done Yet? ,2007,Comedy,1.5
52281,Grindhouse ,2007,Action|Crime|Horror|Sci-Fi|Thriller,3.4
52287,Meet the Robinsons ,2007,Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.5
52299,American Hardcore ,2006,Documentary,3.5
52328,Sunshine ,2007,Adventure|Drama|Sci-Fi|Thriller,3.6
52435,How the Grinch Stole Christmas! ,1966,Animation|Comedy|Fantasy|Musical,3.6
52458,Disturbia ,2007,Drama|Thriller,3.2
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters ,2007,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,3.0
52604,Fracture ,2007,Crime|Drama|Mystery|Thriller,3.7
52644,Vacancy ,2007,Horror|Thriller,3.8
52668,In the Land of Women ,2007,Comedy|Drama|Romance,4.0
52694,Mr. Bean's Holiday ,2007,Comedy,2.9
52715,Kickin It Old Skool ,2007,Comedy,2.0
52722,Spider-Man 3 ,2007,Action|Adventure|Sci-Fi|Thriller|IMAX,3.0
52724,Lucky You ,2007,Comedy|Drama,3.0
52730,It's a Very Merry Muppet Christmas Movie ,2002,Children|Comedy,1.5
52767,21 Up ,1977,Documentary,4.0
52784,Sharkwater ,2006,Documentary,4.0
52831,Maniac Cop ,1988,Action|Crime|Horror|Thriller,3.5
52952,This Is England ,2006,Drama,4.0
52967,Away from Her ,2006,Drama,3.6
52973,Knocked Up ,2007,Comedy|Drama|Romance,3.7
52975,Hairspray ,2007,Comedy|Drama|Musical,3.5
53000,28 Weeks Later ,2007,Horror|Sci-Fi|Thriller,3.6
53024,Jonestown: The Life and Death of Peoples Temple ,2006,Documentary,3.9
53121,Shrek the Third ,2007,Adventure|Animation|Children|Comedy|Fantasy,3.0
53123,Once ,2006,Drama|Musical|Romance,3.9
53125,Pirates of the Caribbean: At World's End ,2007,Action|Adventure|Comedy|Fantasy,3.4
53127,Bug ,2007,Drama|Horror|Thriller,2.9
53129,Mr. Brooks ,2007,Crime|Drama|Thriller,4.0
53143,Fay Grim ,2006,Action|Thriller,2.0
53318,Cashback ,2006,Comedy|Drama|Romance,3.3
53322,Ocean's Thirteen ,2007,Crime|Thriller,3.5
53435,Hostel: Part II ,2007,Crime|Horror|Thriller,2.0
53447,Paranoid Park ,2007,Crime|Drama,4.0
53460,Surf's Up ,2007,Animation|Children|Comedy,3.5
53464,Fantastic Four: Rise of the Silver Surfer ,2007,Action|Adventure|Sci-Fi,2.6
53466,Nancy Drew ,2007,Adventure|Crime|Thriller,2.8
53468,Fido ,2006,Comedy|Horror|Thriller,3.3
53519,Death Proof ,2007,Action|Adventure|Crime|Horror|Thriller,3.1
53550,Rescue Dawn ,2006,Action|Adventure|Drama|War,3.3
53808,Bring It On: All or Nothing ,2006,Comedy,2.0
53894,Sicko ,2007,Documentary|Drama,3.7
53953,1408 ,2007,Drama|Horror|Thriller,3.2
53956,Death at a Funeral ,2007,Comedy,3.3
53972,Live Free or Die Hard ,2007,Action|Adventure|Crime|Thriller,3.4
53974,License to Wed ,2007,Comedy|Romance,2.3
53993,Evan Almighty ,2007,Comedy|Fantasy,2.5
53996,Transformers ,2007,Action|Sci-Fi|Thriller|IMAX,3.3
54001,Harry Potter and the Order of the Phoenix ,2007,Adventure|Drama|Fantasy|IMAX,3.9
54004,I Now Pronounce You Chuck and Larry ,2007,Comedy|Romance,3.5
54116,First Snow ,2006,Drama|Thriller,3.3
54121,Broken Arrow ,1950,Drama|Romance|Western,3.0
54185,Manufactured Landscapes ,2006,Documentary,3.8
54190,Across the Universe ,2007,Drama|Fantasy|Musical|Romance,4.0
54256,Hot Rod ,2007,Comedy,3.1
54259,Stardust ,2007,Adventure|Comedy|Fantasy|Romance,3.6
54274,I Know Who Killed Me ,2007,Crime|Drama|Thriller,0.5
54276,No Reservations ,2007,Comedy|Drama|Romance,3.3
54281,Charlie Bartlett ,2007,Comedy|Drama,3.5
54354,China Blue ,2005,Documentary,4.0
54503,Superbad ,2007,Comedy,3.9
54648,Rush Hour 3 ,2007,Action|Comedy|Crime|Thriller,2.7
54732,Balls of Fury ,2007,Comedy,2.8
54734,Sydney White ,2007,Comedy,2.5
54745,Rocket Science ,2007,Comedy|Drama,3.3
54768,Daddy Day Camp ,2007,Children|Comedy,0.5
54785,Halloween ,2007,Horror,3.3
54787,Death Sentence ,2007,Drama|Thriller,3.5
54796,2 Days in Paris ,2007,Comedy|Drama|Romance,3.5
54908,Taxi 4 ,2007,Action|Comedy,2.0
54910,Behind the Mask: The Rise of Leslie Vernon ,2006,Comedy|Horror|Thriller,4.0
54995,Planet Terror ,2007,Action|Horror|Sci-Fi,3.8
54997,3:10 to Yuma ,2007,Action|Crime|Drama|Western,4.1
54999,Shoot 'Em Up ,2007,Action|Comedy|Crime,3.5
55036,Gotti ,1996,Crime|Drama,2.5
55052,Atonement ,2007,Drama|Romance|War,3.5
55061,Electroma ,2006,Drama|Sci-Fi,1.0
55067,Requiem ,2006,Drama|Thriller,3.5
55071,No End in Sight ,2007,Documentary,4.0
55094,In the Valley of Elah ,2007,Drama|Mystery,3.5
55110,December Boys ,2007,Drama,3.0
55112,Shanghai Kiss ,2007,Comedy|Drama|Romance,4.0
55118,Eastern Promises ,2007,Crime|Drama|Thriller,4.0
55190,Love and Other Disasters ,2006,Comedy|Romance,3.0
55205,Interview ,2007,Drama,2.5
55207,Cashback ,2004,Comedy|Drama,3.0
55232,Resident Evil: Extinction ,2007,Action|Horror|Sci-Fi|Thriller,3.0
